Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
2380 	39.436177	0.000000	9.338307	-95.072444	0.000000	-1.297857	-5.359626	-30.644203	-44.944794	-5.981730	0.000000	-240.396772	0.000000	0.000000	0.000000	-1.966978	-376.889919
2390 	37.725313	0.000000	6.160694	-94.031615	0.000000	-1.114147	-5.315112	-30.367363	-44.701761	-5.768450	0.000000	-234.410297	0.000000	0.000000	0.000000	-2.013883	-373.836621
2400 	37.874722	0.000000	5.606596	-94.467729	0.000000	-1.114817	-5.452221	-29.830131	-44.685417	-5.622444	0.000000	-238.446321	0.000000	0.000000	0.000000	-2.044106	-378.181869
2410 	40.407541	0.000000	8.622398	-94.360532	0.000000	-1.153247	-5.404047	-29.668771	-44.657120	-5.964351	0.000000	-242.413991	0.000000	0.000000	0.000000	-2.101580	-376.693701
2420 	36.802711	0.000000	9.666915	-95.101585	0.000000	-1.824613	-5.616175	-29.884486	-44.640038	-5.794261	0.000000	-242.593844	0.000000	0.000000	0.000000	-2.152724	-381.138100
2430 	35.610632	0.000000	8.854571	-94.793098	0.000000	-1.640434	-5.623260	-30.043342	-44.599929	-5.786237	0.000000	-243.805982	0.000000	0.000000	0.000000	-2.223176	-384.050255
2440 	38.717572	0.000000	5.998766	-95.360606	0.000000	-1.179689	-5.605931	-30.348235	-44.597702	-6.023845	0.000000	-241.422086	0.000000	0.000000	0.000000	-2.249452	-382.071209
2450 	38.581834	0.000000	6.825443	-94.822332	0.000000	-0.946693	-5.588162	-30.955750	-44.606928	-6.166546	0.000000	-237.884360	0.000000	0.000000	0.000000	-2.201022	-377.764516
2460 	47.725422	0.000000	9.470615	-94.898368	0.000000	-0.933473	-5.498918	-31.426558	-44.644007	-6.313571	0.000000	-234.508459	0.000000	0.000000	0.000000	-2.195669	-363.222985
2470 	37.732521	0.000000	8.373643	-94.716581	0.000000	-1.107318	-5.568974	-31.421197	-44.700319	-6.134569	0.000000	-243.300637	0.000000	0.000000	0.000000	-2.145832	-382.989262
2480 	33.453959	0.000000	8.500767	-94.498473	0.000000	-1.097492	-5.465254	-31.261823	-44.666513	-6.058502	0.000000	-242.875019	0.000000	0.000000	0.000000	-2.041357	-386.009708
2490 	36.711333	0.000000	7.726848	-93.817115	0.000000	-1.093126	-5.450008	-31.742471	-44.589226	-5.882237	0.000000	-237.645766	0.000000	0.000000	0.000000	-1.959317	-377.741086
2500 	38.996449	0.000000	7.886243	-94.146733	0.000000	-1.256858	-5.416248	-32.287143	-44.548257	-5.355558	0.000000	-236.801572	0.000000	0.000000	0.000000	-1.909616	-374.839294
2510 	41.987030	0.000000	9.777808	-94.017872	0.000000	-1.406013	-5.539240	-32.715576	-44.634533	-5.395182	0.000000	-237.958259	0.000000	0.000000	0.000000	-1.945743	-371.847581
2520 	34.459552	0.000000	7.956042	-94.597902	0.000000	-1.415791	-5.444508	-32.798419	-44.729578	-5.346345	0.000000	-238.135307	0.000000	0.000000	0.000000	-1.958617	-382.010871
2530 	38.087610	0.000000	7.210545	-95.339234	0.000000	-1.390819	-5.619730	-32.793261	-44.925936	-5.102728	0.000000	-241.033768	0.000000	0.000000	0.000000	-1.984688	-382.892009
2540 	38.315291	0.000000	7.733472	-96.768210	0.000000	-1.296161	-5.750519	-32.766735	-45.345698	-5.162537	0.000000	-242.019583	0.000000	0.000000	0.000000	-2.032627	-385.093308
2550 	36.146995	0.000000	7.405186	-97.531803	0.000000	-1.359181	-5.896469	-32.829902	-45.521610	-5.607244	0.000000	-240.552007	0.000000	0.000000	0.000000	-1.991753	-387.737787
