Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
16800 	61.499200	0.000000	13.749050	-84.524982	0.000000	-1.761287	-5.077865	-34.987913	-44.827442	-4.822728	0.000000	-176.337812	0.000000	0.000000	0.000000	-1.505205	-278.596984
16900 	41.861165	0.000000	14.677477	-94.300408	0.000000	-1.753911	-5.157724	-34.100666	-45.937527	-5.457768	0.000000	-169.654576	0.000000	0.000000	0.000000	-1.523739	-301.347677
17000 	63.182226	0.000000	12.068731	-94.474425	0.000000	-0.929569	-5.204798	-32.618798	-45.568651	-4.530976	0.000000	-181.685653	0.000000	0.000000	0.000000	-1.427821	-291.189735
17100 	53.474675	0.000000	13.540016	-95.129323	0.000000	-1.183196	-5.330368	-29.858612	-45.162438	-5.402837	0.000000	-167.511570	0.000000	0.000000	0.000000	-1.457472	-284.021125
17200 	52.066096	0.000000	8.487630	-86.893729	0.000000	-0.933269	-5.010605	-29.703750	-44.465205	-4.199413	0.000000	-161.878518	0.000000	0.000000	0.000000	-1.355104	-273.885866
17300 	50.011800	0.000000	12.698341	-89.187902	0.000000	-0.380593	-5.415975	-30.400857	-44.246678	-5.999132	0.000000	-155.920225	0.000000	0.000000	0.000000	-1.280799	-270.122019
17400 	53.521132	0.000000	15.136026	-83.460614	0.000000	-0.450359	-5.608873	-29.567767	-44.163581	-4.959183	0.000000	-165.159866	0.000000	0.000000	0.000000	-1.151837	-265.864923
17500 	45.111084	0.000000	11.053679	-88.165935	0.000000	-0.218560	-5.180187	-30.335280	-44.199229	-5.787415	0.000000	-167.101077	0.000000	0.000000	0.000000	-1.261215	-286.084133
17600 	57.205018	0.000000	9.884540	-92.121458	0.000000	-0.306900	-4.898103	-29.527644	-45.510012	-4.300121	0.000000	-172.882677	0.000000	0.000000	0.000000	-1.339947	-283.797305
17700 	44.396719	0.000000	10.675977	-87.730296	0.000000	-0.186235	-5.155490	-29.946065	-45.273125	-3.266698	0.000000	-175.915401	0.000000	0.000000	0.000000	-1.286897	-293.687511
17800 	47.952554	0.000000	14.246598	-94.620757	0.000000	-0.170590	-4.692669	-29.280819	-45.430766	-5.271523	0.000000	-161.207392	0.000000	0.000000	0.000000	-1.375602	-279.850968
17900 	53.167457	0.000000	13.516133	-92.890407	0.000000	-0.110166	-4.771867	-30.042311	-45.331442	-6.197974	0.000000	-148.685983	0.000000	0.000000	0.000000	-1.391486	-262.738047
18000 	50.712948	0.000000	10.190396	-94.241942	0.000000	-0.423412	-4.695873	-30.168966	-45.014486	-3.990429	0.000000	-160.215794	0.000000	0.000000	0.000000	-1.501734	-279.349294
18100 	44.191718	0.000000	9.837846	-95.006541	0.000000	-0.395213	-5.420045	-31.290899	-45.743742	-4.408753	0.000000	-154.226809	0.000000	0.000000	0.000000	-1.320998	-283.783437
18200 	52.703907	0.000000	10.074343	-90.320877	0.000000	-0.295042	-5.283979	-31.027396	-45.228735	-6.059509	0.000000	-151.176712	0.000000	0.000000	0.000000	-1.284880	-267.898880
18300 	49.228437	0.000000	18.136047	-89.713837	0.000000	-0.429395	-4.810298	-32.326909	-44.870847	-3.934318	0.000000	-165.223682	0.000000	0.000000	0.000000	-1.389332	-275.334135
