Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
310 	39.252736	0.000000	6.082595	-98.678242	0.000000	-2.284760	-5.362269	-33.981375	-44.999466	-6.021948	0.000000	-252.307423	0.000000	0.000000	0.000000	0.000000	-398.300151
320 	40.161539	0.000000	5.363990	-97.957667	0.000000	-1.971264	-5.384142	-33.964079	-45.165353	-5.889076	0.000000	-251.854053	0.000000	0.000000	0.000000	0.000000	-396.660106
330 	31.780394	0.000000	7.877654	-98.004849	0.000000	-2.202374	-5.403021	-33.833535	-45.334925	-5.060160	0.000000	-250.066149	0.000000	0.000000	0.000000	0.000000	-400.246966
340 	34.997622	0.000000	9.234888	-98.190527	0.000000	-2.346752	-5.360158	-33.760520	-45.426555	-5.052233	0.000000	-244.857256	0.000000	0.000000	0.000000	0.000000	-390.761491
350 	27.829686	0.000000	8.590253	-97.946582	0.000000	-2.403967	-5.351935	-33.581185	-45.449144	-5.324522	0.000000	-237.848653	0.000000	0.000000	0.000000	0.000000	-391.486050
360 	34.042141	0.000000	3.882663	-97.717868	0.000000	-2.686890	-5.394585	-33.794003	-45.298250	-5.394818	0.000000	-238.558692	0.000000	0.000000	0.000000	0.000000	-390.920303
370 	36.481416	0.000000	4.960400	-97.448089	0.000000	-2.664711	-5.371658	-33.931892	-45.097066	-5.491276	0.000000	-243.307069	0.000000	0.000000	0.000000	0.000000	-391.869946
380 	37.097663	0.000000	6.242191	-97.753557	0.000000	-2.585341	-5.512811	-34.066139	-45.026976	-4.716910	0.000000	-242.393698	0.000000	0.000000	0.000000	0.000000	-388.715577
390 	40.546623	0.000000	7.653183	-97.768171	0.000000	-2.399168	-5.653698	-34.352328	-45.297470	-4.970944	0.000000	-242.975787	0.000000	0.000000	0.000000	0.000000	-385.217759
400 	40.953129	0.000000	7.615515	-97.209935	0.000000	-2.041675	-5.626584	-34.478802	-45.396188	-4.732902	0.000000	-244.091509	0.000000	0.000000	0.000000	0.000000	-385.008951
410 	42.059189	0.000000	6.405032	-96.169241	0.000000	-1.925615	-5.514879	-34.516763	-45.585461	-5.163246	0.000000	-243.834474	0.000000	0.000000	0.000000	0.000000	-384.245459
420 	37.563439	0.000000	5.998388	-96.666223	0.000000	-1.813281	-5.510394	-34.421812	-45.663333	-5.691188	0.000000	-241.526019	0.000000	0.000000	0.000000	0.000000	-387.730424
430 	42.426418	0.000000	7.001099	-95.918332	0.000000	-1.899528	-5.511351	-34.125983	-45.776445	-5.786127	0.000000	-241.338705	0.000000	0.000000	0.000000	0.000000	-380.928955
440 	36.363733	0.000000	6.988367	-96.324413	0.000000	-1.830375	-5.823904	-33.924381	-45.801127	-5.865805	0.000000	-241.523046	0.000000	0.000000	0.000000	0.000000	-387.740952
450 	39.355416	0.000000	7.324160	-95.373070	0.000000	-1.326440	-5.666733	-33.659690	-45.862353	-6.532474	0.000000	-241.463601	0.000000	0.000000	0.000000	0.000000	-383.204784
460 	42.923845	0.000000	6.857160	-96.087776	0.000000	-1.406066	-5.606972	-33.553337	-45.758971	-6.989098	0.000000	-241.320517	0.000000	0.000000	0.000000	0.000000	-380.941732
470 	40.288841	0.000000	6.512885	-95.878147	0.000000	-1.953174	-5.665182	-33.436380	-45.473753	-7.054399	0.000000	-243.659213	0.000000	0.000000	0.000000	0.000000	-386.318520
480 	39.751810	0.000000	8.472091	-96.104514	0.000000	-2.099980	-5.592599	-33.728108	-45.268689	-5.860976	0.000000	-243.772737	0.000000	0.000000	0.000000	0.000000	-384.203701
490 	38.387436	0.000000	5.657866	-95.492104	0.000000	-2.043821	-5.628053	-33.896921	-45.103162	-5.953557	0.000000	-246.495283	0.000000	0.000000	0.000000	0.000000	-390.567600
500 	41.209326	0.000000	5.548335	-96.032625	0.000000	-1.805358	-5.413782	-33.952499	-44.786991	-6.300386	0.000000	-242.537344	0.000000	0.000000	0.000000	0.000000	-384.071324
510 	36.933963	0.000000	6.626987	-95.529679	0.000000	-1.832485	-5.428995	-33.756834	-44.439294	-6.066097	0.000000	-232.650639	0.000000	0.000000	0.000000	0.000000	-376.143073
520 	29.749999	0.000000	6.743327	-96.236650	0.000000	-1.789621	-5.404791	-33.274504	-44.397694	-5.940284	0.000000	-233.931166	0.000000	0.000000	0.000000	0.000000	-384.481384
530 	36.806926	0.000000	9.721652	-96.772402	0.000000	-1.950834	-5.421850	-32.976053	-44.460835	-5.991060	0.000000	-237.804729	0.000000	0.000000	0.000000	0.000000	-378.849186
540 	32.385381	0.000000	5.067564	-96.921711	0.000000	-2.038958	-5.406482	-32.975202	-44.646998	-6.144309	0.000000	-244.271619	0.000000	0.000000	0.000000	0.000000	-394.952333
550 	34.679726	0.000000	6.569880	-97.530122	0.000000	-1.803726	-5.426283	-32.785611	-44.781651	-6.442614	0.000000	-238.327812	0.000000	0.000000	0.000000	0.000000	-385.848213
560 	39.034358	0.000000	7.513626	-97.847542	0.000000	-1.674226	-5.344907	-32.297153	-44.779433	-6.524959	0.000000	-245.385229	0.000000	0.000000	0.000000	0.000000	-387.305465
570 	32.867570	0.000000	7.086523	-97.830931	0.000000	-1.626559	-5.392658	-31.798602	-44.809998	-6.667031	0.000000	-251.166243	0.000000	0.000000	0.000000	0.000000	-399.337927
580 	35.850081	0.000000	6.282393	-97.124899	0.000000	-1.635047	-5.432908	-31.794883	-44.883428	-5.746304	0.000000	-252.121176	0.000000	0.000000	0.000000	0.000000	-396.606173
590 	30.582232	0.000000	5.133711	-96.828695	0.000000	-1.441550	-5.462703	-31.821101	-44.940062	-5.475607	0.000000	-252.923397	0.000000	0.000000	0.000000	0.000000	-403.177173
600 	38.689266	0.000000	6.185504	-96.775642	0.000000	-1.552823	-5.489049	-31.693227	-44.922321	-5.863183	0.000000	-254.680503	0.000000	0.000000	0.000000	0.000000	-396.101979
610 	33.008819	0.000000	6.726165	-96.644144	0.000000	-1.760068	-5.590329	-31.737713	-44.956823	-5.990818	0.000000	-247.624126	0.000000	0.000000	0.000000	0.000000	-394.569039
620 	33.284815	0.000000	6.873437	-96.725932	0.000000	-1.798596	-5.525291	-31.792851	-44.957083	-5.733124	0.000000	-249.785066	0.000000	0.000000	0.000000	0.000000	-396.159691
630 	36.181252	0.000000	7.624507	-97.543308	0.000000	-1.920849	-5.569824	-31.804007	-45.039657	-5.614426	0.000000	-252.379670	0.000000	0.000000	0.000000	0.000000	-396.065981
640 	33.440007	0.000000	6.345162	-97.541061	0.000000	-1.990519	-5.615663	-31.586624	-45.337372	-5.438607	0.000000	-250.097307	0.000000	0.000000	0.000000	0.000000	-397.821984
650 	36.251813	0.000000	6.202770	-98.043312	0.000000	-1.976909	-5.575740	-32.083001	-45.597408	-5.300681	0.000000	-249.235867	0.000000	0.000000	0.000000	0.000000	-395.358335
660 	36.210131	0.000000	8.736513	-97.990520	0.000000	-1.633632	-5.638657	-32.132867	-45.640819	-4.894399	0.000000	-242.680266	0.000000	0.000000	0.000000	0.000000	-385.664515
670 	32.857086	0.000000	10.460895	-96.290676	0.000000	-1.314787	-5.420596	-32.241551	-45.751331	-5.321529	0.000000	-245.201705	0.000000	0.000000	0.000000	0.000000	-388.224195
680 	41.506875	0.000000	9.641013	-95.809292	0.000000	-1.109909	-5.379932	-32.294258	-45.768884	-5.931690	0.000000	-246.904371	0.000000	0.000000	0.000000	0.000000	-382.050448
690 	32.301866	0.000000	6.568814	-95.480334	0.000000	-1.244471	-5.364372	-31.991198	-45.628784	-6.213856	0.000000	-247.832983	0.000000	0.000000	0.000000	0.000000	-394.885317
700 	42.738635	0.000000	9.490651	-96.245278	0.000000	-1.486042	-5.424264	-31.919770	-45.547920	-6.554596	0.000000	-249.921892	0.000000	0.000000	0.000000	0.000000	-384.870475
710 	32.949398	0.000000	6.597750	-95.437379	0.000000	-1.649593	-5.579452	-32.127511	-45.361476	-6.287921	0.000000	-248.151991	0.000000	0.000000	0.000000	0.000000	-395.048175
720 	33.254641	0.000000	6.180699	-96.235067	0.000000	-1.419203	-5.643053	-32.231240	-45.063247	-5.957918	0.000000	-251.447416	0.000000	0.000000	0.000000	0.000000	-398.561803
730 	38.775768	0.000000	8.785613	-96.633561	0.000000	-1.536136	-5.623262	-32.212092	-44.763106	-6.035193	0.000000	-248.240308	0.000000	0.000000	0.000000	0.000000	-387.482274
740 	34.212503	0.000000	5.470613	-97.899521	0.000000	-1.929683	-5.626189	-32.261957	-44.769667	-6.211267	0.000000	-245.016691	0.000000	0.000000	0.000000	0.000000	-394.031859
750 	40.363506	0.000000	7.891021	-98.749736	0.000000	-2.225063	-5.550908	-32.067939	-44.896534	-6.643281	0.000000	-243.035824	0.000000	0.000000	0.000000	0.000000	-384.914758
760 	36.250809	0.000000	6.721404	-98.544714	0.000000	-1.562922	-5.655221	-31.605360	-45.053372	-6.297871	0.000000	-241.922540	0.000000	0.000000	0.000000	0.000000	-387.669787
770 	29.621265	0.000000	7.019188	-98.471450	0.000000	-1.213660	-5.521334	-30.950086	-45.079765	-6.395311	0.000000	-239.679186	0.000000	0.000000	0.000000	0.000000	-390.670339
780 	34.472134	0.000000	9.980793	-97.829032	0.000000	-0.935802	-5.566844	-30.756789	-44.931988	-6.436069	0.000000	-239.439152	0.000000	0.000000	0.000000	0.000000	-381.442750
790 	39.076638	0.000000	8.568152	-97.610363	0.000000	-1.051686	-5.477877	-31.202764	-44.837387	-5.917462	0.000000	-238.540798	0.000000	0.000000	0.000000	0.000000	-376.993547
800 	42.611735	0.000000	10.306605	-97.309686	0.000000	-1.003613	-5.447007	-30.822621	-44.775382	-5.532035	0.000000	-239.849590	0.000000	0.000000	0.000000	0.000000	-371.821594
810 	28.935568	0.000000	7.274872	-96.730239	0.000000	-1.052826	-5.534016	-30.712620	-44.638120	-5.965575	0.000000	-244.993478	0.000000	0.000000	0.000000	0.000000	-393.416433
820 	34.708718	0.000000	5.399784	-96.881839	0.000000	-1.109782	-5.494429	-31.101833	-44.647687	-6.136767	0.000000	-245.826379	0.000000	0.000000	0.000000	0.000000	-391.090215
830 	41.938283	0.000000	8.779397	-97.161186	0.000000	-1.348430	-5.633884	-31.750474	-44.709900	-6.016553	0.000000	-247.629167	0.000000	0.000000	0.000000	0.000000	-383.531912
840 	38.804153	0.000000	7.123582	-96.875230	0.000000	-1.487562	-5.530228	-31.893385	-44.879124	-5.838733	0.000000	-246.278167	0.000000	0.000000	0.000000	0.000000	-386.854695
850 	33.457157	0.000000	6.746467	-98.164792	0.000000	-1.551880	-5.451332	-31.658828	-45.042703	-6.421673	0.000000	-240.065346	0.000000	0.000000	0.000000	0.000000	-388.152930
860 	33.026349	0.000000	4.125496	-97.224711	0.000000	-1.385629	-5.677632	-31.383541	-45.150936	-6.349186	0.000000	-234.423815	0.000000	0.000000	0.000000	0.000000	-384.443604
870 	35.718789	0.000000	6.931436	-98.075646	0.000000	-1.373546	-5.447206	-31.730842	-45.160813	-6.125559	0.000000	-239.467451	0.000000	0.000000	0.000000	0.000000	-384.730839
880 	44.746870	0.000000	10.197505	-97.383739	0.000000	-1.334952	-5.552591	-32.365677	-45.195100	-6.405885	0.000000	-246.820866	0.000000	0.000000	0.000000	0.000000	-380.114435
890 	36.818649	0.000000	9.837008	-97.769209	0.000000	-1.063306	-5.489567	-32.177930	-45.201705	-6.317854	0.000000	-247.734378	0.000000	0.000000	0.000000	0.000000	-389.098293
900 	37.394805	0.000000	10.309217	-97.257621	0.000000	-0.954266	-5.530045	-31.974635	-45.196068	-6.106667	0.000000	-248.519710	0.000000	0.000000	0.000000	0.000000	-387.834989
910 	37.645097	0.000000	7.854480	-96.633142	0.000000	-1.164723	-5.601669	-32.158251	-44.993811	-5.989866	0.000000	-252.692905	0.000000	0.000000	0.000000	0.000000	-393.734791
920 	43.478836	0.000000	8.839311	-96.287231	0.000000	-1.350487	-5.536767	-32.109223	-44.834278	-6.118716	0.000000	-253.343815	0.000000	0.000000	0.000000	0.000000	-387.262370
930 	41.454022	0.000000	7.669998	-95.627674	0.000000	-1.456180	-5.597709	-31.778683	-44.715858	-6.328293	0.000000	-248.979852	0.000000	0.000000	0.000000	0.000000	-385.360230
940 	34.188995	0.000000	7.051543	-95.830569	0.000000	-1.038761	-5.546796	-31.175424	-44.725184	-5.821163	0.000000	-244.205929	0.000000	0.000000	0.000000	0.000000	-387.103287
950 	33.234786	0.000000	6.179453	-96.587671	0.000000	-1.382118	-5.587777	-30.972436	-44.659786	-5.913786	0.000000	-245.038514	0.000000	0.000000	0.000000	0.000000	-390.727849
960 	38.642505	0.000000	5.551774	-97.281560	0.000000	-1.602378	-5.487195	-31.354504	-44.604235	-6.182213	0.000000	-241.288099	0.000000	0.000000	0.000000	0.000000	-383.605906
970 	42.492801	0.000000	7.600673	-97.061186	0.000000	-1.795043	-5.365451	-31.554065	-44.423860	-6.101789	0.000000	-245.579048	0.000000	0.000000	0.000000	0.000000	-381.786968
980 	36.134998	0.000000	7.967098	-97.153099	0.000000	-1.318768	-5.373224	-31.436751	-44.416152	-5.906021	0.000000	-248.027957	0.000000	0.000000	0.000000	0.000000	-389.529875
990 	32.080927	0.000000	8.271817	-97.640244	0.000000	-1.082649	-5.322295	-31.758639	-44.662706	-6.033735	0.000000	-246.461197	0.000000	0.000000	0.000000	0.000000	-392.608719
1000 	33.879732	0.000000	9.125072	-98.769436	0.000000	-0.865523	-5.253866	-32.475489	-44.687850	-5.985499	0.000000	-242.636367	0.000000	0.000000	0.000000	0.000000	-387.669225
1010 	49.886654	0.000000	11.333077	-98.467055	0.000000	-0.945226	-5.425309	-32.703465	-44.635849	-6.329569	0.000000	-243.410592	0.000000	0.000000	0.000000	0.000000	-370.697333
1020 	37.775153	0.000000	8.533543	-97.568144	0.000000	-0.917914	-5.406529	-31.780242	-44.451626	-6.615835	0.000000	-242.741649	0.000000	0.000000	0.000000	0.000000	-383.173242
1030 	37.276910	0.000000	7.051005	-96.399409	0.000000	-0.874489	-5.338387	-32.012578	-44.295194	-6.965323	0.000000	-246.247689	0.000000	0.000000	0.000000	0.000000	-387.805153
1040 	35.304106	0.000000	5.753384	-96.526337	0.000000	-0.815641	-5.301687	-32.227591	-44.211241	-6.464285	0.000000	-237.429383	0.000000	0.000000	0.000000	0.000000	-381.918675
1050 	35.427312	0.000000	7.971834	-95.545956	0.000000	-0.836925	-5.218151	-32.282925	-44.206467	-6.412855	0.000000	-233.751906	0.000000	0.000000	0.000000	0.000000	-374.856038
1060 	38.287833	0.000000	6.259318	-95.081672	0.000000	-0.897651	-5.369067	-32.062650	-44.365126	-5.706628	0.000000	-242.156218	0.000000	0.000000	0.000000	0.000000	-381.091862
1070 	40.171712	0.000000	6.038448	-94.774066	0.000000	-0.909873	-5.389775	-32.125349	-44.844121	-5.625764	0.000000	-240.795477	0.000000	0.000000	0.000000	0.000000	-378.254266
1080 	36.980873	0.000000	6.359639	-94.213491	0.000000	-0.889295	-5.247991	-33.068925	-45.317174	-5.285339	0.000000	-243.581769	0.000000	0.000000	0.000000	0.000000	-384.263472
1090 	36.613732	0.000000	6.718931	-94.130691	0.000000	-1.108694	-5.468727	-33.822161	-45.560016	-5.884489	0.000000	-240.322984	0.000000	0.000000	0.000000	0.000000	-382.965099
1100 	37.170674	0.000000	7.394354	-93.758881	0.000000	-1.129161	-5.467346	-34.004648	-45.624458	-6.242969	0.000000	-231.342591	0.000000	0.000000	0.000000	0.000000	-373.005026
1110 	35.435218	0.000000	8.065666	-94.134565	0.000000	-1.001007	-5.489407	-33.792440	-45.542191	-6.318782	0.000000	-239.006336	0.000000	0.000000	0.000000	0.000000	-381.783845
1120 	32.594721	0.000000	6.006385	-95.797631	0.000000	-0.830406	-5.554529	-33.496351	-45.362185	-5.808892	0.000000	-235.615829	0.000000	0.000000	0.000000	0.000000	-383.864715
1130 	34.696591	0.000000	5.233975	-96.569184	0.000000	-1.112813	-5.644234	-33.512041	-45.274262	-6.413318	0.000000	-240.421431	0.000000	0.000000	0.000000	0.000000	-389.016717
1140 	41.936475	0.000000	4.234665	-96.030821	0.000000	-1.126296	-5.954987	-33.307258	-45.328139	-6.196997	0.000000	-239.154289	0.000000	0.000000	0.000000	0.000000	-380.927648
1150 	43.403636	0.000000	5.870271	-96.361913	0.000000	-1.188639	-5.819578	-33.689124	-45.292112	-5.686200	0.000000	-240.997344	0.000000	0.000000	0.000000	0.000000	-379.761001
1160 	39.941582	0.000000	7.144702	-96.952001	0.000000	-1.099950	-5.534315	-33.860418	-45.203946	-6.042494	0.000000	-243.576000	0.000000	0.000000	0.000000	0.000000	-385.182839
1170 	37.953555	0.000000	8.312536	-97.554751	0.000000	-1.306258	-5.590885	-34.189081	-45.194198	-5.806734	0.000000	-241.162782	0.000000	0.000000	0.000000	0.000000	-384.538597
1180 	42.771974	0.000000	8.824878	-97.800119	0.000000	-1.609115	-5.592586	-34.513308	-45.209566	-5.538099	0.000000	-243.088009	0.000000	0.000000	0.000000	0.000000	-381.753950
1190 	44.679646	0.000000	5.761792	-96.394863	0.000000	-1.819427	-5.674204	-35.058856	-45.130127	-5.314944	0.000000	-241.249922	0.000000	0.000000	0.000000	0.000000	-380.200904
1200 	41.742973	0.000000	5.056232	-96.299086	0.000000	-1.710433	-5.457927	-35.698812	-45.027718	-5.568128	0.000000	-239.131166	0.000000	0.000000	0.000000	0.000000	-382.094064
1210 	41.706670	0.000000	7.668862	-96.243286	0.000000	-1.340382	-5.424524	-36.004460	-44.957930	-5.942231	0.000000	-236.781864	0.000000	0.000000	0.000000	0.000000	-377.319145
1220 	38.835466	0.000000	6.609900	-96.261986	0.000000	-1.085075	-5.424718	-35.607939	-44.899343	-5.551922	0.000000	-240.121835	0.000000	0.000000	0.000000	0.000000	-383.507450
1230 	41.611813	0.000000	8.681064	-97.228112	0.000000	-1.548597	-5.457272	-34.335374	-44.723311	-5.680778	0.000000	-242.833672	0.000000	0.000000	0.000000	0.000000	-381.514239
1240 	43.089086	0.000000	7.732904	-97.769638	0.000000	-1.576222	-5.426036	-34.235595	-44.674245	-5.525429	0.000000	-238.970836	0.000000	0.000000	0.000000	0.000000	-377.356009
1250 	38.480950	0.000000	8.045467	-97.885272	0.000000	-1.382452	-5.399372	-34.634483	-44.719303	-5.317585	0.000000	-242.115274	0.000000	0.000000	0.000000	0.000000	-384.927324
1260 	31.628574	0.000000	9.349218	-97.096548	0.000000	-1.356777	-5.353321	-34.358187	-44.749256	-5.635366	0.000000	-240.355244	0.000000	0.000000	0.000000	0.000000	-387.926906
1270 	34.486729	0.000000	8.866544	-95.706694	0.000000	-1.505110	-5.363642	-34.358547	-44.832995	-5.625275	0.000000	-234.723908	0.000000	0.000000	0.000000	0.000000	-378.762898
1280 	33.895603	0.000000	5.340994	-94.782970	0.000000	-1.755924	-5.429407	-34.905314	-44.884750	-5.586118	0.000000	-232.665781	0.000000	0.000000	0.000000	0.000000	-380.773668
1290 	30.962313	0.000000	6.399702	-94.833189	0.000000	-1.835331	-5.493549	-35.291557	-44.827174	-5.318078	0.000000	-235.636549	0.000000	0.000000	0.000000	0.000000	-385.873411
1300 	37.773419	0.000000	8.163537	-95.344248	0.000000	-1.659398	-5.571615	-35.218458	-44.911060	-5.540977	0.000000	-239.645732	0.000000	0.000000	0.000000	0.000000	-381.954533
1310 	35.284746	0.000000	6.949517	-94.770409	0.000000	-1.860230	-5.465799	-35.342403	-45.038205	-5.935415	0.000000	-240.640386	0.000000	0.000000	0.000000	0.000000	-386.818582
1320 	41.363093	0.000000	6.931639	-94.946815	0.000000	-1.531309	-5.404255	-35.532431	-45.120099	-5.764211	0.000000	-245.834173	0.000000	0.000000	0.000000	0.000000	-385.838561
1330 	42.607022	0.000000	9.962512	-93.859698	0.000000	-1.662164	-5.469161	-35.428762	-45.138021	-6.149985	0.000000	-246.765884	0.000000	0.000000	0.000000	0.000000	-381.904142
1340 	36.535499	0.000000	8.524926	-94.694474	0.000000	-1.890254	-5.461477	-34.982650	-45.226941	-6.611910	0.000000	-246.204482	0.000000	0.000000	0.000000	0.000000	-390.011762
1350 	38.371881	0.000000	6.556565	-94.784003	0.000000	-2.233807	-5.470763	-34.417516	-45.454667	-6.238175	0.000000	-237.569026	0.000000	0.000000	0.000000	0.000000	-381.239510
1360 	39.857265	0.000000	5.067230	-95.664194	0.000000	-2.577383	-5.504873	-34.368597	-45.429705	-6.281465	0.000000	-239.297716	0.000000	0.000000	0.000000	0.000000	-384.199438
1370 	42.359218	0.000000	9.425923	-97.712980	0.000000	-2.489437	-5.344413	-34.441670	-45.153663	-6.143522	0.000000	-243.792685	0.000000	0.000000	0.000000	0.000000	-383.293229
1380 	40.514120	0.000000	7.725820	-97.808465	0.000000	-2.063268	-5.276385	-34.500278	-45.022863	-6.085355	0.000000	-238.927218	0.000000	0.000000	0.000000	0.000000	-381.443892
1390 	37.415225	0.000000	7.146601	-97.175835	0.000000	-2.370921	-5.294409	-34.205658	-44.907387	-5.635323	0.000000	-236.753451	0.000000	0.000000	0.000000	0.000000	-381.781158
1400 	40.436357	0.000000	8.196987	-96.702026	0.000000	-2.567149	-5.450009	-33.881705	-44.825454	-5.652472	0.000000	-239.790954	0.000000	0.000000	0.000000	0.000000	-380.236424
1410 	44.865908	0.000000	9.077792	-97.586877	0.000000	-2.679418	-5.384939	-33.712794	-44.845333	-5.667090	0.000000	-245.568065	0.000000	0.000000	0.000000	0.000000	-381.500815
1420 	47.445155	0.000000	9.206461	-98.499432	0.000000	-2.370744	-5.402430	-33.908826	-44.759407	-5.416566	0.000000	-243.886029	0.000000	0.000000	0.000000	0.000000	-377.591817
