Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
23900 	45.271999	0.000000	14.075495	-94.750470	0.000000	-1.294914	-5.643829	-34.118897	-45.405738	-4.548954	0.000000	-156.749801	0.000000	0.000000	0.000000	0.000000	-283.165109
24000 	58.006017	0.000000	13.926998	-92.941121	0.000000	-2.183501	-5.697407	-30.532835	-43.854373	-5.543075	0.000000	-157.496490	0.000000	0.000000	0.000000	0.000000	-266.315787
24100 	40.500932	0.000000	12.974718	-96.271962	0.000000	-1.943002	-5.031895	-30.732442	-44.360135	-5.321776	0.000000	-157.860632	0.000000	0.000000	0.000000	0.000000	-288.046194
24200 	45.987860	0.000000	8.580087	-91.084220	0.000000	-1.480014	-5.143197	-32.049316	-44.928731	-4.202233	0.000000	-162.736547	0.000000	0.000000	0.000000	0.000000	-287.056312
24300 	43.485709	0.000000	16.645892	-94.336087	0.000000	-0.347314	-5.103724	-33.879828	-43.775664	-3.556608	0.000000	-150.813882	0.000000	0.000000	0.000000	0.000000	-271.681507
24400 	47.969367	0.000000	10.271722	-89.306608	0.000000	-0.407163	-5.235701	-34.977678	-43.421666	-5.074258	0.000000	-153.282643	0.000000	0.000000	0.000000	0.000000	-273.464628
24500 	40.522321	0.000000	9.107696	-82.864991	0.000000	-0.609814	-5.494886	-34.506980	-44.632168	-5.645987	0.000000	-155.646132	0.000000	0.000000	0.000000	0.000000	-279.770941
24600 	49.638594	0.000000	11.336547	-84.679236	0.000000	-1.931960	-5.779462	-32.959908	-45.045734	-6.325650	0.000000	-159.695937	0.000000	0.000000	0.000000	0.000000	-275.442746
24700 	55.103962	0.000000	15.309232	-86.004674	0.000000	-2.602002	-5.586683	-31.963428	-44.460447	-3.301346	0.000000	-148.725203	0.000000	0.000000	0.000000	0.000000	-252.230590
24800 	51.604766	0.000000	14.757579	-85.792380	0.000000	-0.940050	-5.605973	-33.467036	-44.128769	-5.435615	0.000000	-154.691703	0.000000	0.000000	0.000000	0.000000	-263.699180
24900 	49.067352	0.000000	13.590706	-89.594246	0.000000	-1.644078	-5.653847	-32.873308	-45.395033	-4.594591	0.000000	-148.961748	0.000000	0.000000	0.000000	0.000000	-266.058792
25000 	52.111894	0.000000	11.086941	-88.760027	0.000000	-1.058411	-5.477191	-33.419774	-44.237049	-3.146501	0.000000	-170.585285	0.000000	0.000000	0.000000	0.000000	-283.485403
25100 	55.894709	0.000000	18.892886	-92.780216	0.000000	-1.020635	-6.057396	-32.460598	-45.067565	-4.517914	0.000000	-158.871213	0.000000	0.000000	0.000000	0.000000	-265.987941
25200 	43.770964	0.000000	14.135903	-89.865897	0.000000	-0.666326	-5.908364	-30.248143	-45.388318	-5.801116	0.000000	-163.555055	0.000000	0.000000	0.000000	0.000000	-283.526353
25300 	50.729758	0.000000	14.115613	-90.142041	0.000000	-0.560907	-5.376529	-28.580103	-44.940762	-6.247193	0.000000	-169.170640	0.000000	0.000000	0.000000	0.000000	-280.172805
25400 	56.789445	0.000000	13.435399	-92.543369	0.000000	-0.253627	-4.809490	-31.204928	-45.091313	-4.412414	0.000000	-164.313995	0.000000	0.000000	0.000000	0.000000	-272.404291
