Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
890 	97.774805	0.000000	23.618758	-420.877918	0.000000	-6.912250	-5.501662	-97.314748	-108.456717	-22.048341	0.000000	-657.190043	0.000000	0.000000	0.000000	-1.570831	-1198.478946
895 	98.298580	0.000000	22.997366	-419.375809	0.000000	-7.798521	-5.379745	-97.383410	-109.555824	-21.432680	0.000000	-646.052526	0.000000	0.000000	0.000000	-1.054570	-1186.737138
900 	91.781705	0.000000	18.280593	-420.568728	0.000000	-7.403806	-5.365076	-96.719833	-109.368801	-21.984389	0.000000	-651.786402	0.000000	0.000000	0.000000	-0.809219	-1203.943955
905 	90.762210	0.000000	23.133212	-422.162387	0.000000	-6.571116	-5.705163	-97.347778	-109.178758	-21.720808	0.000000	-654.540447	0.000000	0.000000	0.000000	-0.647098	-1203.978131
910 	103.269631	0.000000	26.426042	-421.435219	0.000000	-8.090009	-5.736889	-97.977395	-108.857669	-21.383080	0.000000	-655.281264	0.000000	0.000000	0.000000	8.364718	-1180.701135
915 	108.400813	0.000000	22.534645	-424.412405	0.000000	-7.537810	-5.644127	-98.056288	-108.573965	-21.793738	0.000000	-666.712820	0.000000	0.000000	0.000000	8.226944	-1193.568751
920 	108.561071	0.000000	26.299445	-424.198768	0.000000	-6.566651	-5.758284	-97.106316	-108.694977	-22.321675	0.000000	-666.101879	0.000000	0.000000	0.000000	3.625297	-1192.262737
925 	101.286002	0.000000	22.693413	-418.423730	0.000000	-7.196663	-5.519886	-98.402352	-108.815035	-21.077195	0.000000	-665.754036	0.000000	0.000000	0.000000	-1.383081	-1202.592563
930 	104.317414	0.000000	19.386685	-420.885962	0.000000	-7.492801	-5.674277	-96.935016	-109.101469	-21.416198	0.000000	-658.075227	0.000000	0.000000	0.000000	2.944128	-1192.932722
935 	108.168673	0.000000	21.111318	-425.238427	0.000000	-7.627080	-5.592553	-94.041859	-109.183058	-21.119057	0.000000	-657.317233	0.000000	0.000000	0.000000	2.909908	-1187.929366
940 	108.209753	0.000000	21.648602	-422.289845	0.000000	-7.521934	-5.555413	-93.298974	-108.574705	-20.773764	0.000000	-658.144523	0.000000	0.000000	0.000000	3.060067	-1183.240738
945 	100.284502	0.000000	17.266762	-423.407099	0.000000	-7.485596	-5.589539	-94.233386	-107.866996	-21.443638	0.000000	-666.379303	0.000000	0.000000	0.000000	3.629941	-1205.224353
950 	105.569259	0.000000	22.948134	-425.921660	0.000000	-8.150487	-5.626956	-94.648660	-107.971059	-21.821737	0.000000	-669.164285	0.000000	0.000000	0.000000	4.267612	-1200.519839
955 	112.799517	0.000000	23.636409	-428.083568	0.000000	-8.569787	-5.729296	-94.345506	-108.094405	-21.173868	0.000000	-669.221544	0.000000	0.000000	0.000000	4.332122	-1194.449929
960 	97.442952	0.000000	26.486108	-427.150175	0.000000	-7.570814	-5.754042	-94.740043	-108.565394	-21.392410	0.000000	-664.728297	0.000000	0.000000	0.000000	4.110327	-1201.861788
965 	97.436769	0.000000	21.730305	-424.871280	0.000000	-7.757307	-5.792763	-94.823118	-109.161911	-20.942514	0.000000	-666.019813	0.000000	0.000000	0.000000	3.866858	-1206.334774
970 	105.364259	0.000000	23.881402	-419.354445	0.000000	-7.560875	-5.603965	-95.017581	-109.476273	-19.853664	0.000000	-658.386398	0.000000	0.000000	0.000000	3.729742	-1182.277799
975 	92.748765	0.000000	24.946314	-423.733712	0.000000	-7.287428	-5.595243	-94.714673	-109.055994	-20.346772	0.000000	-667.689506	0.000000	0.000000	0.000000	4.030354	-1206.697895
980 	98.001363	0.000000	24.350019	-425.185583	0.000000	-7.244082	-5.671035	-96.035639	-108.393468	-20.189497	0.000000	-670.600986	0.000000	0.000000	0.000000	4.087654	-1206.881254
