Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1090 	37.051798	0.000000	5.740621	-98.703478	0.000000	-1.376902	-5.466585	-33.805106	-45.254588	-5.053290	0.000000	-232.219555	0.000000	0.000000	0.000000	-1.310133	-380.397217
1100 	40.234468	0.000000	8.969777	-98.964807	0.000000	-1.402401	-5.561124	-33.501079	-45.248960	-5.092687	0.000000	-232.952094	0.000000	0.000000	0.000000	-1.207727	-374.726634
1110 	41.629343	0.000000	9.885488	-97.842490	0.000000	-1.756253	-5.323392	-33.282503	-45.196400	-4.893778	0.000000	-235.538723	0.000000	0.000000	0.000000	-1.038988	-373.357697
1120 	41.377365	0.000000	10.352354	-97.141092	0.000000	-1.563473	-5.346970	-33.127342	-45.178042	-5.332824	0.000000	-235.698156	0.000000	0.000000	0.000000	-1.031227	-372.689408
1130 	38.551144	0.000000	5.023083	-98.468500	0.000000	-1.383787	-5.677659	-33.223980	-45.124327	-5.645776	0.000000	-238.045016	0.000000	0.000000	0.000000	-1.292294	-385.287112
1140 	39.402425	0.000000	5.723621	-97.674128	0.000000	-1.554350	-5.567731	-33.008421	-45.209925	-5.014636	0.000000	-233.328120	0.000000	0.000000	0.000000	-0.984615	-377.215880
1150 	46.107719	0.000000	6.860165	-97.549258	0.000000	-1.852644	-5.559668	-33.179392	-45.388016	-6.262469	0.000000	-240.597153	0.000000	0.000000	0.000000	-0.990928	-378.411644
1160 	41.214275	0.000000	7.533911	-96.333524	0.000000	-1.674955	-5.518990	-33.333661	-45.536583	-6.659662	0.000000	-243.002369	0.000000	0.000000	0.000000	-1.637978	-384.949536
1170 	42.894650	0.000000	5.219894	-96.287263	0.000000	-1.360208	-5.617725	-33.616425	-45.632546	-6.183158	0.000000	-246.707330	0.000000	0.000000	0.000000	-1.645392	-388.935502
1180 	42.736580	0.000000	6.793207	-96.728044	0.000000	-1.320324	-5.687356	-33.991406	-45.744074	-5.769896	0.000000	-246.939860	0.000000	0.000000	0.000000	-1.844116	-388.495288
1190 	38.236024	0.000000	8.992620	-97.137023	0.000000	-1.639286	-5.483591	-34.287146	-45.726165	-5.636875	0.000000	-245.757201	0.000000	0.000000	0.000000	-1.840611	-390.279254
1200 	41.161857	0.000000	7.794558	-96.277102	0.000000	-1.381377	-5.551650	-34.471761	-45.524136	-6.245984	0.000000	-245.050622	0.000000	0.000000	0.000000	-1.654376	-387.200593
1210 	42.393423	0.000000	6.093153	-96.303019	0.000000	-1.161333	-5.580716	-34.368046	-45.288116	-6.002894	0.000000	-238.085808	0.000000	0.000000	0.000000	-1.663980	-379.967336
1220 	32.672636	0.000000	4.814736	-96.072368	0.000000	-1.085849	-5.608084	-33.856706	-45.088122	-5.953420	0.000000	-237.823533	0.000000	0.000000	0.000000	-1.794132	-389.794842
1230 	32.764404	0.000000	5.930403	-97.265880	0.000000	-1.402974	-5.716527	-33.610482	-45.039868	-6.175745	0.000000	-241.700443	0.000000	0.000000	0.000000	-1.604255	-393.821367
1240 	33.391003	0.000000	8.270924	-97.172003	0.000000	-1.897201	-5.624988	-33.195444	-44.895758	-6.038790	0.000000	-248.313444	0.000000	0.000000	0.000000	-1.993428	-397.469129
1250 	41.600111	0.000000	7.931168	-96.461168	0.000000	-1.667431	-5.553418	-33.111585	-44.559553	-5.653474	0.000000	-246.062859	0.000000	0.000000	0.000000	-1.939003	-385.477213
1260 	35.597202	0.000000	6.834742	-97.220830	0.000000	-1.684139	-5.421351	-33.109435	-44.426091	-5.513886	0.000000	-246.574427	0.000000	0.000000	0.000000	-1.932218	-393.450432
