Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
13 	17.422466	0.000000	3.119741	-95.075702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-199.342311	0.000000	0.000000	0.000000	0.000000	-0.530001	-274.405807
13 	19.133619	0.000000	3.384976	-94.161047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-200.013792	0.000000	0.000000	0.000000	0.000000	-0.529977	-272.186220
13 	20.422663	0.000000	3.624045	-93.643719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-200.310573	0.000000	0.000000	0.000000	0.000000	-0.529962	-270.437545
14 	17.820192	0.000000	2.874831	-95.713483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.728158	0.000000	0.000000	0.000000	0.000000	-0.530499	-274.277116
14 	18.628689	0.000000	3.123390	-94.788223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-199.583883	0.000000	0.000000	0.000000	0.000000	-0.530236	-273.150263
15 	20.259485	0.000000	2.296751	-96.648210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.698164	0.000000	0.000000	0.000000	0.000000	-0.531813	-272.321952
15 	18.898842	0.000000	2.538644	-95.857678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.714717	0.000000	0.000000	0.000000	0.000000	-0.531026	-273.665936
16 	20.308746	0.000000	1.512333	-96.501009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.159482	0.000000	0.000000	0.000000	0.000000	-0.533372	-273.372784
16 	17.950241	0.000000	1.580291	-96.243669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.501087	0.000000	0.000000	0.000000	0.000000	-0.532160	-275.746384
16 	18.012861	0.000000	1.954090	-96.067751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.623956	0.000000	0.000000	0.000000	0.000000	-0.531583	-275.256339
16 	18.353145	0.000000	2.220762	-95.967114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.673355	0.000000	0.000000	0.000000	0.000000	-0.531302	-274.597865
17 	19.977923	0.000000	1.992688	-96.941079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.038901	0.000000	0.000000	0.000000	0.000000	-0.532119	-273.541488
17 	18.664474	0.000000	1.870809	-96.501177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.399917	0.000000	0.000000	0.000000	0.000000	-0.531703	-274.897514
17 	18.384829	0.000000	1.987798	-96.246617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.547632	0.000000	0.000000	0.000000	0.000000	-0.531501	-274.953123
17 	18.338150	0.000000	2.089912	-96.110075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.613248	0.000000	0.000000	0.000000	0.000000	-0.531401	-274.826661
18 	28.363479	0.000000	3.305270	-97.685748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.265867	0.000000	0.000000	0.000000	0.000000	-0.530050	-264.812916
18 	21.371675	0.000000	2.476356	-96.981354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.505465	0.000000	0.000000	0.000000	0.000000	-0.530739	-272.169528
18 	19.363573	0.000000	2.225613	-96.567511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.575904	0.000000	0.000000	0.000000	0.000000	-0.531074	-274.085302
18 	18.728456	0.000000	2.143105	-96.344362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.598720	0.000000	0.000000	0.000000	0.000000	-0.531238	-274.602759
18 	18.502756	0.000000	2.112809	-96.228626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.607021	0.000000	0.000000	0.000000	0.000000	-0.531320	-274.751401
19 	18.203994	0.000000	3.995307	-97.195874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-199.031036	0.000000	0.000000	0.000000	0.000000	-0.529695	-274.557305
19 	17.504223	0.000000	2.836054	-96.759269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.860068	0.000000	0.000000	0.000000	0.000000	-0.530518	-275.809578
19 	17.789566	0.000000	2.418706	-96.505377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.743796	0.000000	0.000000	0.000000	0.000000	-0.530922	-275.571823
19 	18.092472	0.000000	2.251676	-96.369821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.677969	0.000000	0.000000	0.000000	0.000000	-0.531122	-275.234763
20 	16.405215	0.000000	3.981167	-97.686931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.745150	0.000000	0.000000	0.000000	0.000000	-0.529878	-276.575577
20 	16.425400	0.000000	2.956659	-97.115221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.760949	0.000000	0.000000	0.000000	0.000000	-0.530518	-277.024630
20 	17.050897	0.000000	2.563123	-96.763725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.731815	0.000000	0.000000	0.000000	0.000000	-0.530825	-276.412345
20 	17.519395	0.000000	2.397000	-96.572011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.707981	0.000000	0.000000	0.000000	0.000000	-0.530974	-275.894572
21 	16.069812	0.000000	2.291030	-98.019890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.644123	0.000000	0.000000	0.000000	0.000000	-0.532402	-278.835573
21 	15.748380	0.000000	2.208256	-97.401067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.736614	0.000000	0.000000	0.000000	0.000000	-0.531704	-278.712748
21 	16.372716	0.000000	2.268877	-97.014167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.737474	0.000000	0.000000	0.000000	0.000000	-0.531343	-277.641392
21 	16.880801	0.000000	2.324525	-96.800166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.726525	0.000000	0.000000	0.000000	0.000000	-0.531160	-276.852525
22 	18.545637	0.000000	2.262397	-98.091145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.939971	0.000000	0.000000	0.000000	0.000000	-0.534465	-276.757547
22 	16.854747	0.000000	2.066347	-97.532849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.904385	0.000000	0.000000	0.000000	0.000000	-0.532798	-278.048939
22 	16.657144	0.000000	2.138475	-97.189820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.833264	0.000000	0.000000	0.000000	0.000000	-0.531975	-277.759440
