Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1370 	34.270012	0.000000	7.714816	-97.704862	0.000000	-1.767066	-5.377335	-32.957462	-44.555268	-5.894209	0.000000	-238.333159	0.000000	0.000000	0.000000	0.652768	-383.951765
1380 	39.728707	0.000000	8.273177	-96.999661	0.000000	-2.110876	-5.318041	-33.250366	-44.785437	-5.600292	0.000000	-238.046728	0.000000	0.000000	0.000000	0.648997	-377.460518
1390 	35.107008	0.000000	7.623510	-97.265350	0.000000	-2.566472	-5.337600	-33.683572	-45.063460	-5.496836	0.000000	-239.585726	0.000000	0.000000	0.000000	0.645566	-385.622933
1400 	41.199773	0.000000	7.145854	-96.034973	0.000000	-2.286376	-5.304161	-33.971415	-45.161518	-5.664207	0.000000	-240.970234	0.000000	0.000000	0.000000	0.644986	-380.402271
1410 	38.391367	0.000000	7.721132	-96.647947	0.000000	-2.481619	-5.385522	-33.614726	-45.205401	-6.258577	0.000000	-240.450012	0.000000	0.000000	0.000000	0.646377	-383.284929
1420 	42.996573	0.000000	10.087723	-95.964923	0.000000	-2.402084	-5.466359	-33.359651	-45.466412	-6.219335	0.000000	-237.928099	0.000000	0.000000	0.000000	0.648179	-373.074386
1430 	46.086155	0.000000	8.276483	-96.983263	0.000000	-2.276387	-5.382328	-33.379435	-45.417273	-6.044338	0.000000	-240.443224	0.000000	0.000000	0.000000	0.647535	-374.916075
1440 	47.747645	0.000000	6.847704	-94.681309	0.000000	-1.954603	-5.506210	-33.497285	-45.241845	-6.114528	0.000000	-240.976337	0.000000	0.000000	0.000000	0.645826	-372.730943
1450 	48.713793	0.000000	4.898157	-96.018207	0.000000	-2.072641	-5.482023	-33.969055	-45.100445	-5.518533	0.000000	-240.602106	0.000000	0.000000	0.000000	0.642182	-374.508879
1460 	41.510459	0.000000	6.865084	-95.014723	0.000000	-2.028936	-5.362329	-34.214908	-45.112539	-5.276922	0.000000	-238.765073	0.000000	0.000000	0.000000	0.639624	-376.760263
1470 	50.580816	0.000000	7.323262	-95.697691	0.000000	-2.201112	-5.363040	-34.471976	-45.123752	-5.421550	0.000000	-241.791254	0.000000	0.000000	0.000000	0.639285	-371.527012
1480 	47.380144	0.000000	6.383005	-96.169144	0.000000	-2.044096	-5.354237	-34.647233	-45.133261	-5.735630	0.000000	-234.213403	0.000000	0.000000	0.000000	0.639222	-368.894634
1490 	46.310119	0.000000	6.869279	-97.357037	0.000000	-2.019744	-5.361142	-34.556992	-45.133134	-5.604511	0.000000	-241.983840	0.000000	0.000000	0.000000	0.640536	-378.196466
1500 	38.731495	0.000000	8.831212	-99.256879	0.000000	-1.795630	-5.286496	-34.523431	-44.991953	-5.518321	0.000000	-241.017775	0.000000	0.000000	0.000000	0.643804	-384.183975
1510 	37.975531	0.000000	7.060115	-98.998958	0.000000	-2.129884	-5.368544	-34.540645	-45.018097	-5.709716	0.000000	-239.729980	0.000000	0.000000	0.000000	0.648223	-385.811956
1520 	39.122295	0.000000	5.385415	-98.559625	0.000000	-2.109741	-5.308518	-34.441108	-45.009439	-6.022560	0.000000	-234.884340	0.000000	0.000000	0.000000	0.651147	-381.176474
1530 	39.901533	0.000000	6.517937	-97.803284	0.000000	-2.165667	-5.345147	-34.099365	-44.882104	-5.966216	0.000000	-237.826907	0.000000	0.000000	0.000000	0.650369	-381.018850
1540 	34.913330	0.000000	4.861186	-98.125764	0.000000	-1.825151	-5.193131	-33.681552	-44.889202	-5.556101	0.000000	-239.988121	0.000000	0.000000	0.000000	0.650463	-388.834041
