Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1195 	94.556174	0.000000	26.624389	-427.353420	0.000000	-8.212941	-6.372284	-94.253572	-107.884662	-21.797880	0.000000	-658.401093	0.000000	0.000000	0.000000	5.121102	-1197.974187
1200 	97.513659	0.000000	23.017081	-426.073619	0.000000	-8.328220	-6.315781	-95.263857	-107.764556	-21.922514	0.000000	-653.388250	0.000000	0.000000	0.000000	5.126029	-1193.400028
1205 	99.639718	0.000000	20.161282	-421.874644	0.000000	-8.048215	-5.856984	-95.637735	-108.140555	-22.220928	0.000000	-647.320447	0.000000	0.000000	0.000000	5.134933	-1184.163577
1210 	99.719983	0.000000	18.454942	-423.097528	0.000000	-8.177472	-6.008959	-95.308788	-108.173194	-21.881122	0.000000	-651.000841	0.000000	0.000000	0.000000	5.138453	-1190.334525
1215 	92.642844	0.000000	24.418394	-424.489421	0.000000	-8.057321	-5.824781	-94.739403	-108.125071	-21.513023	0.000000	-648.439911	0.000000	0.000000	0.000000	5.132333	-1188.995361
1220 	103.799003	0.000000	23.589585	-424.660208	0.000000	-7.757425	-5.887642	-93.007332	-108.087565	-21.792567	0.000000	-652.264160	0.000000	0.000000	0.000000	5.101900	-1180.966410
1225 	97.355606	0.000000	23.741374	-425.675169	0.000000	-7.776714	-5.753866	-93.335957	-108.212498	-21.516953	0.000000	-652.218620	0.000000	0.000000	0.000000	5.076342	-1188.316456
1230 	99.778898	0.000000	26.577828	-425.019264	0.000000	-8.253796	-5.893343	-92.997298	-108.279765	-21.672075	0.000000	-651.674175	0.000000	0.000000	0.000000	5.059184	-1182.373807
1235 	105.113669	0.000000	24.570136	-422.515408	0.000000	-8.299460	-5.690869	-93.312045	-108.703172	-20.411546	0.000000	-649.441580	0.000000	0.000000	0.000000	4.610947	-1174.079327
1240 	106.149050	0.000000	22.553439	-425.567552	0.000000	-8.386916	-5.693970	-94.685149	-108.793444	-20.276989	0.000000	-651.146622	0.000000	0.000000	0.000000	5.088307	-1180.759847
1245 	104.330478	0.000000	21.576114	-427.367617	0.000000	-8.194490	-5.519405	-96.329992	-109.016260	-20.858716	0.000000	-655.329308	0.000000	0.000000	0.000000	5.113385	-1191.595810
